tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
1036181,1,29404,Microlunatus flavus,,bacteria,FALSE,-0.056937276,-0.496261031,,,,,,,,,,,,,-0.496261031,0.305275117,1,,,90.9,33,10^2.42e-09,1.98362,3.38198,,,
546874,1,29404,Microlunatus sagamiharensis,,bacteria,FALSE,-0.108368179,-0.640636643,-0.720904066,0.305275117,1,,,92.754,69,10^-27.7257,2.22102,2.65742,,,-100,0,0,,,0,0,10^0,1.5561,2.42899,,,
352,2,352,Azotobacter,,bacteria,FALSE,-0.058722901,-0.518234148,-0.518234148,0.305275117,1,,,100,100,10^-55.6982,1.79411,2.8729,,,-100,0,0,,,0,0,10^0,0.427213,0.722928,,,[353]
353,1,352,Azotobacter chroococcum,,bacteria,FALSE,-0.058722901,-0.3711847,-0.3711847,0.305275117,1,,,100,100,10^-55.6982,0.962543,1.77073,,,-100,0,0,,,0,0,10^0,0.319896,0.65082,,,
1870884,2,1870884,Clostridioides,,bacteria,FALSE,-0.059939949,-0.300272867,-100,0,0,,,0,0,10^0,0.199619,0.664792,,,-0.445322587,0.305275117,1,,,72.7,33,10^1.58e-07,0.938889,1.42282,,,[1496]
1496,1,1870884,Clostridioides difficile,,bacteria,FALSE,-0.059939949,-0.300272867,-100,0,0,,,0,0,10^0,0.199619,0.664792,,,-0.440910293,0.305275117,1,,,72.7,33,10^1.58e-07,0.929269,1.41524,,,
413496,2,413496,Cronobacter,,bacteria,FALSE,-0.064268757,-0.03391144,-0.550861528,0.305275117,1,,,90,100,10^-41.9745,0.968898,1.2047,,,-0.03391144,1.221100468,4,,,94.5,31.5,10^1.26836e-10,1.27328,1.5387,,,[28141]
28141,1,413496,Cronobacter sakazakii,,bacteria,FALSE,-0.064268757,0.096677802,-0.40598455,0.305275117,1,,,90,100,10^-41.9745,0.684893,0.935055,,,0.096677802,1.221100468,4,,,94.5,31.5,10^1.26836e-10,1.09086,1.34716,,,
644355,2,644355,Inhella,,bacteria,FALSE,-0.064802434,-0.549768694,-100,0,0,,,0,0,10^0,17.6963,22.1912,,,-0.549768694,0.305275117,1,,,100,28,10^2.08e-07,1.20755,1.64119,,,[392593]
392593,1,644355,Inhella inkyongensis,,bacteria,FALSE,-0.064802434,-0.386117875,-100,0,0,,,0,0,10^0,17.6963,22.1912,,,-0.386117875,0.305275117,1,,,100,28,10^2.08e-07,0.56055,0.661132,,,
308865,2,308865,Elizabethkingia,,bacteria,FALSE,-0.06933789,-0.471912609,-0.478514762,0.305275117,1,,,100,100,10^-55.6982,54.5009,113.258,,,-100,0,0,,,0,0,10^0,37.8044,80.1089,,,[1117645]
1117645,1,308865,Elizabethkingia anophelis,,bacteria,FALSE,-0.06933789,-0.466677807,-0.474661356,0.305275117,1,,,100,100,10^-55.6982,51.4657,107.783,,,-100,0,0,,,0,0,10^0,32.9531,70.6121,,,
65047,2,65047,Mitsuaria,,bacteria,FALSE,-0.071945905,-0.649921348,-0.771678907,1.526375585,5,,,89.61,75.8,10^-28.2468,52.3145,65.8151,,,-0.649921348,0.305275117,1,,,100,32,10^1.04e-11,5.61122,8.16398,,,"[2601731, 1658665]"
2601731,1,65047,Mitsuaria sp. TWR114,,bacteria,FALSE,-0.071945905,-0.362621767,,,,,,,,,,,,,-0.362621767,0.305275117,1,,,100,32,10^1.04e-11,0.676433,1.02354,,,
1658665,1,65047,Mitsuaria sp. 7,,bacteria,FALSE,-0.908938856,-0.64188543,-0.771678907,1.526375585,5,,,89.61,75.8,10^-28.2468,52.3145,65.8151,,,-100,0,0,,,0,0,10^0,0.613482,0.95575,,,
57495,2,57495,Dermacoccus,,bacteria,FALSE,-0.074586492,-0.125144919,-0.145833239,3.05275117,10,,,99.2,100,10^-54.6003,4.85665,12.3696,,,-0.125144919,2.442200936,8,,,99.6125,31.625,10^7.97504e-05,3.35028,7.25622,,,[1274]
1274,1,57495,Dermacoccus nishinomiyaensis,,bacteria,FALSE,-0.074586492,-0.065264801,-0.122732666,3.05275117,10,,,99.2,100,10^-54.6003,4.53627,12.0874,,,-0.065264801,2.442200936,8,,,99.6125,31.625,10^7.97504e-05,2.8542,6.31273,,,
65551,2,65551,Meiothermus,,bacteria,FALSE,-0.075342304,-0.511983146,-0.511983146,0.305275117,1,,,91.071,56,10^-18.896,4.65278,8.4915,,,-100,0,0,,,0,0,10^0,3.51434,5.30069,,,[52022]
52022,1,65551,Meiothermus silvanus,,bacteria,FALSE,-0.075342304,-0.482049709,-0.482049709,0.305275117,1,,,91.071,56,10^-18.896,1.35476,2.17713,,,-100,0,0,,,0,0,10^0,0.805116,1.48347,,,
28067,2,28067,Rubrivivax,,bacteria,FALSE,-0.076978019,-0.803035145,-100,0,0,,,0,0,10^0,30.1733,36.3468,,,-0.803035145,1.221100468,4,,,95.325,32,10^6.6906e-09,65.2279,79.7061,,,"[1660139, 50259]"
1660139,1,28067,Rubrivivax sp. SCN 70-15,,bacteria,FALSE,-0.076978019,-0.314008041,,,,,,,,,,,,,-0.314008041,0.305275117,1,,,84.4,32,10^2.06e-08,0.543145,0.757528,,,
50259,1,28067,Rubrivivax sp.,,bacteria,FALSE,-0.5818987,-0.791225314,,,,,,,,,,,,,-0.791225314,0.915825351,3,,,98.9667,32,10^2.05413e-09,60.4799,75.2808,,,
1060,2,1060,Rhodobacter,,bacteria,FALSE,-0.079047213,-0.809618168,-0.809618168,0.305275117,1,,,100,100,10^-55.6982,3.53821,3.99316,,,-100,0,0,,,0,0,10^0,1.90248,2.26741,,,[1850250]
1850250,1,1060,Rhodobacter sp. LPB0142,,bacteria,FALSE,-0.079047213,-0.319826842,-0.319826842,0.305275117,1,,,100,100,10^-55.6982,0.479259,0.543994,,,,,,,,,,,,,,,
55799,2,55799,Diploscapter,,eukaryota,FALSE,-0.079290471,-0.509641511,,,,,,,,,,,,,-0.509641511,0.305275117,1,,,100,32,10^2.99e-15,1.30272,1.95715,,,[2018661]
2018661,1,55799,Diploscapter pachys,,eukaryota,FALSE,-0.079290471,-0.509641511,,,,,,,,,,,,,-0.509641511,0.305275117,1,,,100,32,10^2.99e-15,1.30272,1.95715,,,
89583,2,89583,Gluconacetobacter,,bacteria,FALSE,-0.082519215,-0.2327628,-0.2327628,1.526375585,5,,,93.1102,93.8,10^-42.144,2.90067,5.90427,,,-100,0,0,,,0,0,10^0,1.52338,5.079,,,[33996]
33996,1,89583,Gluconacetobacter diazotrophicus,,bacteria,FALSE,-0.082519215,-0.232263039,-0.232263039,1.526375585,5,,,93.1102,93.8,10^-42.144,2.86219,5.7513,,,-100,0,0,,,0,0,10^0,0.615829,1.9873,,,
547,2,547,Enterobacter,,bacteria,FALSE,-0.087738917,-0.546612819,-0.546612819,0.305275117,1,,,100,100,10^-55.6982,64.8843,118.144,,,-0.618644463,1.221100468,4,,,99.225,32.5,10^1.52e-13,13.7536,20.258,,,"[208224, 550, 158836]"
208224,1,547,Enterobacter kobei,,bacteria,FALSE,-0.087738917,-0.525800565,-0.525800565,0.305275117,1,,,100,100,10^-55.6982,0.94967,1.22555,,,-100,0,0,,,0,0,10^0,0.559844,0.909223,,,
550,1,547,Enterobacter cloacae,,bacteria,FALSE,-0.117640307,-0.478021766,-100,0,0,,,0,0,10^0,54.5528,114.122,,,-0.622907578,0.305275117,1,,,100,32,10^9.61e-14,6.7244,10.3051,,,
158836,1,547,Enterobacter hormaechei,,bacteria,FALSE,-0.20267861,-0.357728981,-100,0,0,,,0,0,10^0,3.04652,4.61396,,,-0.357728981,0.915825351,3,,,98.9667,32.6667,10^1.70633e-13,2.10619,3.32756,,,
1860,2,1860,Geodermatophilus,,bacteria,FALSE,-0.089533944,-0.541561963,-0.541561963,0.305275117,1,,,100,100,10^-55.6982,1.5494,2.29729,,,-100,0,0,,,0,0,10^0,2.05073,3.02785,,,[1861]
1861,1,1860,Geodermatophilus obscurus,,bacteria,FALSE,-0.089533944,-0.515433845,-0.541561963,0.305275117,1,,,100,100,10^-55.6982,1.5494,2.29729,,,-100,0,0,,,0,0,10^0,0.340676,0.66095,,,
4575,2,4575,Zea,,eukaryota,FALSE,-0.095298807,-0.019087279,-0.019087279,3.968576521,13,,,95.4113,37.5385,10^-10.9412,4.05491,4.52309,,,-0.392069702,0.610550234,2,,,88.7,31,10^3.2412e-08,1.25723,1.6494,,,[4577]
4577,1,4575,Zea mays,,eukaryota,FALSE,-0.095298807,-0.019087279,-0.019087279,3.968576521,13,,,95.4113,37.5385,10^-10.9412,4.05491,4.52309,,,-0.392069702,0.610550234,2,,,88.7,31,10^3.2412e-08,1.25723,1.6494,,,
5864,2,5864,Babesia,,eukaryota,FALSE,-0.101509694,-0.617535903,-0.617535903,0.305275117,1,,,90.476,42,10^-10.7867,1.74548,2.33218,,,-100,0,0,,,0,0,10^0,0.438352,0.599626,,,[5866]
5866,1,5864,Babesia bigemina,,eukaryota,FALSE,-0.101509694,-0.470911289,-0.538460561,0.305275117,1,,,90.476,42,10^-10.7867,1.42964,2.08811,,,-100,0,0,,,0,0,10^0,0.135565,0.287878,,,
28105,2,28105,Sinorhizobium,,bacteria,FALSE,-0.104990795,-0.632333054,-0.632333054,2.136925819,7,,,89.6154,66,10^-22.9475,7.02591,7.73166,,,-0.803572434,0.305275117,1,,,72.7,33,10^2.51e-08,1.78241,1.83821,,,"[194963, 382, 380]"
194963,1,28105,Sinorhizobium americanum,,bacteria,FALSE,-0.104990795,-0.33451329,-0.543893581,0.305275117,1,,,93.182,44,10^-13.5113,0.927968,1.14488,,,-100,0,0,,,0,0,10^0,0.0375538,0.112264,,,
382,1,28105,Sinorhizobium meliloti,,bacteria,FALSE,-0.108604967,-0.442724189,-100,0,0,,,0,0,10^0,1.85236,1.99741,,,-0.442724189,0.305275117,1,,,72.7,33,10^2.51e-08,0.798492,1.11405,,,
380,1,28105,Sinorhizobium fredii,,bacteria,FALSE,-0.29215645,-0.252247539,-0.252247539,1.831650702,6,,,89.021,69.6667,10^-24.5201,2.62618,3.1498,,,-100,0,0,,,0,0,10^0,0.357471,0.475401,,,
1330546,2,1330546,Pluralibacter,,bacteria,FALSE,-0.106272533,-0.596036358,-0.596036358,0.305275117,1,,,97.674,43,10^-15.5798,1.05221,1.25317,,,-100,0,0,,,0,0,10^0,0.542658,0.728754,,,[61647]
61647,1,1330546,Pluralibacter gergoviae,,bacteria,FALSE,-0.106272533,-0.584059205,-0.584059205,0.305275117,1,,,97.674,43,10^-15.5798,1.01795,1.22021,,,-100,0,0,,,0,0,10^0,0.479535,0.639819,,,
150203,2,150203,Blastomonas,,bacteria,FALSE,-0.116979823,-0.516889418,-0.64109924,0.305275117,1,,,95.833,48,10^-17.5906,11.4663,17.4092,,,-100,0,0,,,0,0,10^0,13.7643,26.6291,,,[1842535]
1842535,1,150203,Blastomonas sp. RAC04,,bacteria,FALSE,-0.116979823,-0.4443318,-0.597715187,0.305275117,1,,,95.833,48,10^-17.5906,6.20525,9.87088,,,-100,0,0,,,0,0,10^0,0.264724,0.59578,,,
88138,2,88138,Modestobacter,,bacteria,FALSE,-0.119175766,-0.61702345,-0.624810432,0.305275117,1,,,100,100,10^-55.6982,2.97952,4.28009,,,-100,0,0,,,0,0,10^0,1.7516,2.83879,,,[477641]
477641,1,88138,Modestobacter marinus,,bacteria,FALSE,-0.119175766,-0.55293182,-0.624810432,0.305275117,1,,,100,100,10^-55.6982,2.97952,4.28009,,,-100,0,0,,,0,0,10^0,0.472765,0.855015,,,
165695,2,165695,Sphingobium,,bacteria,FALSE,-0.121822175,-0.888660186,-0.921134618,4.884401872,16,,,95.5,100,10^-49.5225,215.021,228.128,,,-0.888660186,3.05275117,10,,,88.66,31.4,10^6.5729e-05,127.722,140.289,,,"[1090573, 1983755, 2082188, 46429, 2565554, 1332080, 13690]"
1090573,1,165695,Sphingobium czechense,,bacteria,FALSE,-0.121822175,-0.449054671,,,,,,,,,,,,,-0.449054671,0.305275117,1,,,66.7,33,10^4.75e-07,2.24842,4.32719,,,
1983755,1,165695,Sphingobium sp. LB126,,bacteria,FALSE,-0.189345646,-0.69795624,,,,,,,,,,,,,-0.69795624,0.305275117,1,,,69.7,33,10^0.00019,3.49259,4.56664,,,
2082188,1,165695,Sphingobium sp. YG1,,bacteria,FALSE,-0.258335946,-0.871063487,-0.918692835,0.305275117,1,,,97,100,10^-51.5811,35.8642,38.706,,,-100,0,0,,,0,0,10^0,19.0465,21.8658,,,
46429,1,165695,Sphingobium chlorophenolicum,,bacteria,FALSE,-0.320928079,-0.591494338,-100,0,0,,,0,0,10^0,3.94453,5.54216,,,-0.591494338,0.610550234,2,,,95.4,32.5,10^2.627e-12,2.00918,2.36457,,,
2565554,1,165695,Sphingobium sp. PAMC28499,,bacteria,FALSE,-0.732076951,-0.680265212,-0.867802643,0.915825351,3,,,99,100,10^-54.3258,10.1909,10.688,,,-100,0,0,,,0,0,10^0,0.226129,0.332413,,,
1332080,1,165695,Sphingobium baderi,,bacteria,FALSE,-0.92238143,-0.811685148,-0.820041911,1.221100468,4,,,89,100,10^-40.6021,8.66663,9.07945,,,-100,0,0,,,0,0,10^0,3.73169,4.59746,,,
13690,1,165695,Sphingobium yanoikuyae,,bacteria,FALSE,-3.431820124,-0.829300009,-0.925480031,2.442200936,8,,,94.4,100,10^-48.0129,41.5876,42.2974,,,-0.829300009,1.831650702,6,,,93.2333,30.5,10^7.78025e-05,29.4592,33.3143,,,
281472,2,281472,Jiangella,,bacteria,FALSE,-0.125781712,-0.520905486,-0.740183125,0.305275117,1,,,92.105,38,10^-9.45781,1.18029,1.18216,,,-100,0,0,,,0,0,10^0,0.286672,0.550334,,,[1798224]
1798224,1,281472,Jiangella sp. DSM 45060,,bacteria,FALSE,-0.125781712,-0.23570227,-0.556656025,0.305275117,1,,,92.105,38,10^-9.45781,0.783736,0.859527,,,-100,0,0,,,0,0,10^0,0.0868742,0.368576,,,
1911577,2,1911577,Oryzomicrobium,,bacteria,FALSE,-0.128810258,-0.433678608,-0.459319119,0.610550234,2,,,90.2915,103,10^-44.0202,1.90809,2.82492,,,-100,0,0,,,0,0,10^0,0.110657,0.255159,,,[1735038]
1735038,1,1911577,Oryzomicrobium terrae,,bacteria,FALSE,-0.128810258,-0.433678608,-0.459319119,0.610550234,2,,,90.2915,103,10^-44.0202,1.90809,2.82492,,,-100,0,0,,,0,0,10^0,0.110657,0.255159,,,
642,2,642,Aeromonas,,bacteria,FALSE,-0.129643143,-0.752703046,-0.752703046,0.610550234,2,,,97,100,10^-51.5811,5.67019,6.72196,,,-100,0,0,,,0,0,10^0,1.83564,1.96145,,,"[648, 644]"
648,1,642,Aeromonas caviae,,bacteria,FALSE,-0.129643143,-0.564201804,-0.564201804,0.305275117,1,,,95,100,10^-48.8363,0.917451,1.08503,,,-100,0,0,,,0,0,10^0,0.517645,0.838296,,,
644,1,642,Aeromonas hydrophila,,bacteria,FALSE,-0.133744801,-0.550640653,-0.582052058,0.305275117,1,,,99,100,10^-54.3258,1.2559,1.63323,,,-100,0,0,,,0,0,10^0,0.383981,0.697335,,,
517,2,517,Bordetella,,bacteria,FALSE,-0.132692688,-0.713438241,-0.861897014,0.610550234,2,,,87.923,45.5,10^-11.0951,18.6479,20.9275,,,-0.713438241,0.610550234,2,,,88.35,24.5,10^0.00031667,5.88308,7.39031,,,"[518, 520]"
518,1,517,Bordetella bronchiseptica,,bacteria,FALSE,-0.132692688,-0.609255141,-100,0,0,,,0,0,10^0,1.75352,1.86952,,,-0.609255141,0.305275117,1,,,100,19,10^0.000627,0.91084,0.993943,,,
520,1,517,Bordetella pertussis,,bacteria,FALSE,-0.187826237,-0.146181501,-0.296425941,0.610550234,2,,,87.923,45.5,10^-11.0951,1.00718,1.33804,,,-0.146181501,0.305275117,1,,,76.7,30,10^6.34e-06,0.404925,0.681686,,,
816,2,816,Bacteroides,,bacteria,FALSE,-0.144433253,-0.703621374,-100,0,0,,,0,0,10^0,0.741699,0.782828,,,-0.703621374,1.526375585,5,,,79.96,30,10^0.00020506,22.9368,30.4289,,,"[820, 817]"
820,1,816,Bacteroides uniformis,,bacteria,FALSE,-0.144433253,-0.304914718,-100,0,0,,,0,0,10^0,0.0377024,0.123649,,,-0.672414027,0.305275117,1,,,82.6,23,10^0.000952,7.402,10.5541,,,
817,1,816,Bacteroides fragilis,,bacteria,FALSE,-0.336907389,-0.392121013,-100,0,0,,,0,0,10^0,0.169253,0.366321,,,-0.392121013,1.221100468,4,,,79.3,31.75,10^1.83254e-05,13.8154,32.1184,,,
47420,2,47420,Hydrogenophaga,,bacteria,FALSE,-0.144809146,-0.801855861,-0.801855861,0.915825351,3,,,100,100,10^-55.6982,43.6622,53.3093,,,-0.824015644,0.305275117,1,,,100,32,10^3.12e-11,8.12211,9.48627,,,"[47421, 2565558]"
47421,1,47420,Hydrogenophaga pseudoflava,,bacteria,FALSE,-0.144809146,-0.575664078,-100,0,0,,,0,0,10^0,8.54588,11.8167,,,-0.575664078,0.305275117,1,,,100,32,10^3.12e-11,1.33869,1.79517,,,
2565558,1,47420,Hydrogenophaga sp. PAMC20947,,bacteria,FALSE,-0.383673958,-0.408795726,-0.52246037,0.915825351,3,,,100,100,10^-55.6982,2.4527,2.94161,,,-100,0,0,,,0,0,10^0,0.0713091,0.174437,,,
131309,2,131309,Parastrongyloides,,eukaryota,FALSE,-0.166042576,-0.521493657,-0.521493657,0.610550234,2,,,89.286,56,10^-17.5236,2.31245,3.26351,,,,,,,,,,,,,,,[131310]
131310,1,131309,Parastrongyloides trichosuri,,eukaryota,FALSE,-0.166042576,-0.521493657,-0.521493657,0.610550234,2,,,89.286,56,10^-17.5236,2.31245,3.26351,,,,,,,,,,,,,,,
53387,2,53387,Friedmanniella,,bacteria,FALSE,-0.167270077,-0.581652732,-0.621059654,0.610550234,2,,,93.5,100,10^-46.7778,4.47197,6.21747,,,-100,0,0,,,0,0,10^0,6.0596,10.4179,,,[546871]
546871,1,53387,Friedmanniella luteola,,bacteria,FALSE,-0.167270077,-0.441126896,-0.441126896,0.610550234,2,,,93.5,100,10^-46.7778,2.25096,3.71868,,,-100,0,0,,,0,0,10^0,2.51987,5.33529,,,
335058,2,335058,Pelomonas,,bacteria,FALSE,-0.169760572,-0.810417489,-100,0,0,,,0,0,10^0,0.819245,0.9203,,,-0.810417489,3.968576521,13,,,92.5231,29.8462,10^2.06483e-05,458.287,560.598,,,"[1855730, 2135721, 1736464, 1736434, 304]"
1855730,1,335058,Pelomonas sp. KK5,,bacteria,FALSE,-0.169760572,-0.686177728,,,,,,,,,,,,,-0.686177728,0.305275117,1,,,93.8,32,10^2.48e-11,18.2152,26.101,,,
2135721,1,335058,Pelomonas sp. BT06,,bacteria,FALSE,-0.196889369,-0.795833206,,,,,,,,,,,,,-0.795833206,0.305275117,1,,,81.8,33,10^3.06e-11,37.51,46.7494,,,
1736464,1,335058,Pelomonas sp. Root1444,,bacteria,FALSE,-0.214488681,-0.866970196,,,,,,,,,,,,,-0.866970196,0.305275117,1,,,100,33,10^5.28e-13,30.7674,35.1363,,,
1736434,1,335058,Pelomonas sp. Root1237,,bacteria,FALSE,-0.779286358,-0.787475174,,,,,,,,,,,,,-0.787475174,1.221100468,4,,,88.5,30.75,10^6.63109e-06,26.5326,32.1426,,,
304,1,335058,Pelomonas saccharophila,,bacteria,FALSE,-1.194311169,-0.744536993,-100,0,0,,,0,0,10^0,0.447294,0.600768,,,-0.804574071,1.831650702,6,,,95.5333,27.8333,10^4.03173e-05,259.198,319.879,,,
-200075787,2,-200075787,non-genus-specific reads in family Rhodocyclaceae,,bacteria,FALSE,-0.185019032,-0.801860038,-100,0,0,,,0,0,10^0,1.13359,1.38886,,,-0.801860038,0.305275117,1,,,93.9,33,10^2.68e-13,2.29647,2.48322,,,[1898103]
1898103,1,-200075787,Rhodocyclaceae bacterium,,bacteria,FALSE,-0.185019032,-0.755834006,-100,0,0,,,0,0,10^0,1.02043,1.28785,,,-0.755834006,0.305275117,1,,,93.9,33,10^2.68e-13,1.88747,2.09331,,,
316612,2,316612,Methylibium,,bacteria,FALSE,-0.193660183,-0.759257284,-0.802483368,0.305275117,1,,,81,100,10^-29.6232,33.5906,41.4779,,,-100,0,0,,,0,0,10^0,4.48491,5.90697,,,[2082386]
2082386,1,316612,Methylibium sp. Pch-M,,bacteria,FALSE,-0.193660183,-0.571423083,-0.790520054,0.305275117,1,,,81,100,10^-29.6232,16.579,20.5861,,,-100,0,0,,,0,0,10^0,0.282599,0.494553,,,
1111,2,1111,Porphyrobacter,,bacteria,FALSE,-0.203468938,-0.827401557,-0.827401557,0.915825351,3,,,90.7533,64,10^-23.901,14.0241,15.8427,,,-100,0,0,,,0,0,10^0,5.1318,5.83194,,,"[2547601, 1896196]"
2547601,1,1111,Porphyrobacter sp. YT40,,bacteria,FALSE,-0.203468938,-0.381550693,-0.805546061,0.305275117,1,,,94,100,10^-47.464,2.67205,2.9381,,,-100,0,0,,,0,0,10^0,0.43,1.12698,,,
1896196,1,1111,Porphyrobacter sp. LM 6,,bacteria,FALSE,-0.264487664,-0.468669958,-0.523561479,0.610550234,2,,,89.13,46,10^-12.1196,2.37101,3.36247,,,-100,0,0,,,0,0,10^0,0.235494,0.502473,,,
1295327,2,1295327,Croceicoccus,,bacteria,FALSE,-0.20399211,-0.843455915,-0.928406257,0.305275117,1,,,92,100,10^-44.7192,4.05184,4.03548,,,-100,0,0,,,0,0,10^0,0.767388,0.909814,,,[450378]
450378,1,1295327,Croceicoccus marinus,,bacteria,FALSE,-0.20399211,-0.420344904,-0.719753698,0.305275117,1,,,92,100,10^-44.7192,2.37515,2.87581,,,-100,0,0,,,0,0,10^0,0.179275,0.426495,,,
12960,2,12960,Azoarcus,,bacteria,FALSE,-0.204287339,-0.443975769,-1.000698959,0.305275117,1,,,78.261,69,10^-14.002,11.7945,11.4812,,,-100,0,0,,,0,0,10^0,2.45666,5.53332,,,[418699]
418699,1,12960,Azoarcus olearius,,bacteria,FALSE,-0.204287339,-0.349990283,-0.66872352,0.305275117,1,,,78.261,69,10^-14.002,1.38626,1.61649,,,-100,0,0,,,0,0,10^0,0.176484,0.504254,,,
1649468,2,1649468,Melaminivora,,bacteria,FALSE,-0.205946038,-0.70140755,-0.875277329,0.305275117,1,,,92,100,10^-44.7192,11.3118,12.5749,,,-100,0,0,,,0,0,10^0,1.0963,1.563,,,[2109913]
2109913,1,1649468,Melaminivora sp. SC2-9,,bacteria,FALSE,-0.205946038,-0.430145629,-0.770755009,0.305275117,1,,,92,100,10^-44.7192,5.15085,6.28679,,,-100,0,0,,,0,0,10^0,0.243268,0.565548,,,
46580,2,46580,Spirometra,,eukaryota,FALSE,-0.209312488,-0.585513441,-0.585513441,0.610550234,2,,,87.2475,40,10^-7.37916,2.73645,3.63083,,,,,,,,,,,,,,,[99802]
99802,1,46580,Spirometra erinaceieuropaei,,eukaryota,FALSE,-0.209312488,-0.585513441,-0.585513441,0.610550234,2,,,87.2475,40,10^-7.37916,2.73645,3.63083,,,,,,,,,,,,,,,
88,2,88,Leptothrix,,bacteria,FALSE,-0.210642219,-0.718443808,-0.830667096,0.305275117,1,,,91,100,10^-43.3469,22.9005,27.2013,,,-100,0,0,,,0,0,10^0,5.19284,7.2279,,,[34029]
34029,1,88,Leptothrix cholodnii,,bacteria,FALSE,-0.210642219,-0.625997948,-0.830667096,0.305275117,1,,,91,100,10^-43.3469,22.9005,27.2013,,,-100,0,0,,,0,0,10^0,2.0622,3.29426,,,
-200080864,2,-200080864,non-genus-specific reads in family Comamonadaceae,,bacteria,FALSE,-0.2141075,-0.895246954,,,,,,,,,,,,,-0.895246954,0.305275117,1,,,100,33,10^2.7e-11,27.2651,30.1144,,,[1871071]
1871071,1,-200080864,Comamonadaceae bacterium,,bacteria,FALSE,-0.2141075,-0.783425352,,,,,,,,,,,,,-0.783425352,0.305275117,1,,,100,33,10^2.7e-11,6.93086,8.4572,,,
2731450,2,2731450,Limnoglobus,,bacteria,FALSE,-0.219756115,100,100,0.305275117,1,,,90.625,64,10^-22.9551,,,,,,,,,,,,,,,,,[2598579]
2598579,1,2731450,Limnoglobus roseus,,bacteria,FALSE,-0.219756115,-0.007198625,-0.007198625,0.305275117,1,,,90.625,64,10^-22.9551,0.308003,0.378945,,,-100,0,0,,,0,0,10^0,0.065791,0.224087,,,
1073,2,1073,Rhodopseudomonas,,bacteria,FALSE,-0.248217135,-0.922226985,-0.922226985,2.747476053,9,,,98.2171,87.3333,10^-44.9439,108.514,114.686,,,-1.019893345,0.305275117,1,,,78.1,32,10^2.16e-08,43.8639,42.709,,,"[95607, 1076]"
95607,1,1073,Rhodopseudomonas sp. B29,,bacteria,FALSE,-0.248217135,-0.7972336,,,,,,,,,,,,,-0.7972336,0.305275117,1,,,78.1,32,10^2.16e-08,8.20358,9.90714,,,
1076,1,1073,Rhodopseudomonas palustris,,bacteria,FALSE,-2.336735557,-0.922226985,-0.922226985,2.747476053,9,,,98.2171,87.3333,10^-44.9439,108.514,114.686,,,-100,0,0,,,0,0,10^0,32.8016,31.4089,,,
70447,2,70447,Ostreococcus,,eukaryota,FALSE,-0.260813428,-0.924313445,-0.924313445,0.305275117,1,,,87.5,40,10^-8.06317,1.9937,1.82668,,,,,,,,,,,,,,,[242159]
242159,1,70447,Ostreococcus sp. 'lucimarinus',,eukaryota,FALSE,-0.260813428,-0.924313445,-0.924313445,0.305275117,1,,,87.5,40,10^-8.06317,1.9937,1.82668,,,,,,,,,,,,,,,
620,2,620,Shigella,,bacteria,FALSE,-0.264981142,-1.066873487,-100,0,0,,,0,0,10^0,1.51173,1.27482,,,-1.066873487,0.305275117,1,,,100,32,10^6.0e-13,2.27004,1.84161,,,[624]
624,1,620,Shigella sonnei,,bacteria,FALSE,-0.264981142,-0.235702176,-100,0,0,,,0,0,10^0,0.0280825,0.119144,,,-0.813599434,0.305275117,1,,,100,32,10^6.0e-13,1.14002,1.02599,,,
51030,2,51030,Necator,,eukaryota,FALSE,-0.322820271,-0.310054724,-0.310054724,3.358026287,11,,,93.7905,38.2,10^-10.4168,9.79839,20.7717,,,-100,0,0,,,0,0,10^0,8.10635,20.6786,,,[51031]
51031,1,51030,Necator americanus,,eukaryota,FALSE,-0.322820271,-0.310054724,-0.310054724,3.358026287,11,,,93.7905,38.2,10^-10.4168,9.79839,20.7717,,,-100,0,0,,,0,0,10^0,8.10635,20.6786,,,
20,2,20,Phenylobacterium,,bacteria,FALSE,-0.354485378,-0.615491401,-0.615491401,3.05275117,10,1,4,95.7084,142.8,10^-62.0359,9.63894,10.7007,,,-100,0,0,,,0,0,10^0,36.7728,39.1632,,,"[2201350, 284016]"
2201350,1,20,Phenylobacterium parvum,,bacteria,FALSE,-0.354485378,-0.377324431,-0.377324431,1.526375585,5,,,97.6,100,10^-52.4045,3.22283,4.49601,,,-100,0,0,,,0,0,10^0,1.17597,1.62525,,,
284016,1,20,Phenylobacterium zucineum,,bacteria,FALSE,-0.660553697,-0.703112352,-0.703112352,1.526375585,5,1,4,93.8168,185.6,10^-71.6673,6.39687,6.92705,,,-100,0,0,,,0,0,10^0,4.40595,4.86277,,,
